"id";"genero_top30";"posicion_top30";"titulo";"titulo_VO";"duracion";"pais";"puntuacion_media";"votos";"num_criticas";"mejor_puntuacion";"peor_puntuacion";"direccion";"guion";"musica";"fotografia";"reparto";"productora";"sinopsis";"url";"tag_1";"tag_2";"tag_3";"tag_4";"tag_5";"tag_6";"tag_7";"tag_8";"tag_9";"tag_10";"tag_11";"tag_12";"tag_13"
"357391";"Cine negro";5;"El tercer hombre";"The Third Man aka";"104";"Reino Unido";8,2;42,271;156;10;1;"Carol Reed";"Graham Greene (Novela: Graham Greene)";"Anton Karas";"Robert Krasker (B&W)";"Joseph Cotten, Alida Valli, Trevor Howard, Orson Welles, Bernard Lee, Paul Hörbiger, Ernst Deutsch, Siegfried Breuer, Erich Ponto, Wilfrid Hyde-White, Hedwig Bleibtreu";"London Films. Productor: Alexander Korda, David O. Selznick";"Comienzos de la Guerra Fría, en Viena, 1947. El norteamericano Holly Martins, un mediocre escritor de novelas del Oeste, llega a la capital austríaca cuando la ciudad está dividida en cuatro zonas ocupadas por los estados aliados de la II Guerra Mundial. Holly va a visitar a Harry Lime, un amigo de la infancia que le ha prometido trabajo. Pero su llegada coincide con el entierro de Harry, que ha muerto atropellado por un coche en plena calle. El jefe de la policía militar británica le hace saber a Martins que Lime estaba gravemente implicado en el mercado negro. Pero a Martins no le cuadra un detalle: todos dicen haber visto a dos hombres en el lugar del atropello intentando ayudar a Lime, pero un testigo asegura haber visto a un tercer hombre... Adaptación de la novela homónima de Graham Greene. (FILMAFFINITY)";"https://www.filmaffinity.com/es/film357391.html";"Cine negro";"Intriga";"Drama";"Amistad";"";"";"";"";"";"";"";"";""
"357856";"Drama";14;"Amanecer";"Sunrise: A Song of Two Humans";"94";"Estados Unidos";8,4;13,495;115;10;1;"F.W. Murnau";"Carl Mayer";"Hugo Riesenfeld (Película muda)";"Charles Rosher, Karl Struss (B&W)";"George O'Brien, Janet Gaynor, Margaret Livingston, Bodil Rosing, J. Farrell MacDonald";"Fox Film Corporation";"Un granjero (George O'Brien) convive felizmente en el campo con su esposa (Janet Gaynor). Pero la aparición de una seductora mujer (Margaret Livingston) de la ciudad hace que comience a enamorarse de ésta, y a pensar que su mujer es un estorbo que se interpone en la felicidad entre él y su nueva y sofisticada amante. (FILMAFFINITY)";"https://www.filmaffinity.com/es/film357856.html";"Drama";"Romance";"Drama romántico";"Melodrama";"Expresionismo alemán";"Cine mudo";"Película de culto";"";"";"";"";"";""
"357856";"Romance";2;"Amanecer";"Sunrise: A Song of Two Humans";"94";"Estados Unidos";8,4;13,495;115;10;1;"F.W. Murnau";"Carl Mayer";"Hugo Riesenfeld (Película muda)";"Charles Rosher, Karl Struss (B&W)";"George O'Brien, Janet Gaynor, Margaret Livingston, Bodil Rosing, J. Farrell MacDonald";"Fox Film Corporation";"Un granjero (George O'Brien) convive felizmente en el campo con su esposa (Janet Gaynor). Pero la aparición de una seductora mujer (Margaret Livingston) de la ciudad hace que comience a enamorarse de ésta, y a pensar que su mujer es un estorbo que se interpone en la felicidad entre él y su nueva y sofisticada amante. (FILMAFFINITY)";"https://www.filmaffinity.com/es/film357856.html";"Drama";"Romance";"Drama romántico";"Melodrama";"Expresionismo alemán";"Cine mudo";"Película de culto";"";"";"";"";"";""
"358476";"Accion";5;"Blade Runner";"Blade Runner";"117";"Estados Unidos";8,1;132,407;581;10;1;"Ridley Scott";"David Webb Peoples, Hampton Fancher (Novela: Philip K. Dick)";"Vangelis";"Jordan Cronenweth";"Harrison Ford, Rutger Hauer, Sean Young, Daryl Hannah, Edward James Olmos, Joanna Cassidy, Brion James, Joe Turkel, M. Emmet Walsh, William Sanderson, James Hong, Morgan Paull, Hy Pyke";"Warner Bros., Ladd Company, Shaw Brothers";"Noviembre de 2019. A principios del siglo XXI, la poderosa Tyrell Corporation creó, gracias a los avances de la ingeniería genética, un robot llamado Nexus 6, un ser virtualmente idéntico al hombre pero superior a él en fuerza y agilidad, al que se dio el nombre de Replicante. Estos robots trabajaban como esclavos en las colonias exteriores de la Tierra. Después de la sangrienta rebelión de un equipo de Nexus-6, los Replicantes fueron desterrados de la Tierra. Brigadas especiales de policía, los Blade Runners, tenían órdenes de matar a todos los que no hubieran acatado la condena. Pero a esto no se le llamaba ejecución, se le llamaba ""retiro"". Tras un grave incidente, el ex Blade Runner Rick Deckard es llamado de nuevo al servicio para encontrar y ""retirar"" a unos replicantes rebeldes. (FILMAFFINITY)";"https://www.filmaffinity.com/es/film358476.html";"Ciencia ficción";"Acción";"Neo-noir";"Thriller futurista";"Cyberpunk";"Distopía";"Robots";"Película de culto";"";"";"";"";""
"358476";"Ciencia ficcion";2;"Blade Runner";"Blade Runner";"117";"Estados Unidos";8,1;132,407;581;10;1;"Ridley Scott";"David Webb Peoples, Hampton Fancher (Novela: Philip K. Dick)";"Vangelis";"Jordan Cronenweth";"Harrison Ford, Rutger Hauer, Sean Young, Daryl Hannah, Edward James Olmos, Joanna Cassidy, Brion James, Joe Turkel, M. Emmet Walsh, William Sanderson, James Hong, Morgan Paull, Hy Pyke";"Warner Bros., Ladd Company, Shaw Brothers";"Noviembre de 2019. A principios del siglo XXI, la poderosa Tyrell Corporation creó, gracias a los avances de la ingeniería genética, un robot llamado Nexus 6, un ser virtualmente idéntico al hombre pero superior a él en fuerza y agilidad, al que se dio el nombre de Replicante. Estos robots trabajaban como esclavos en las colonias exteriores de la Tierra. Después de la sangrienta rebelión de un equipo de Nexus-6, los Replicantes fueron desterrados de la Tierra. Brigadas especiales de policía, los Blade Runners, tenían órdenes de matar a todos los que no hubieran acatado la condena. Pero a esto no se le llamaba ejecución, se le llamaba ""retiro"". Tras un grave incidente, el ex Blade Runner Rick Deckard es llamado de nuevo al servicio para encontrar y ""retirar"" a unos replicantes rebeldes. (FILMAFFINITY)";"https://www.filmaffinity.com/es/film358476.html";"Ciencia ficción";"Acción";"Neo-noir";"Thriller futurista";"Cyberpunk";"Distopía";"Robots";"Película de culto";"";"";"";"";""
"363136";"Ciencia ficcion";16;"Viaje a la Luna (C)";"Le Voyage dans la Lune (S)";"14";"Francia";7,7;21,216;101;10;1;"Georges Méliès";"Georges Méliès (Novelas: Jules Verne, H.G. Wells)";"(Película muda)";"Théophile Michault, Lucien Tainguy (B&W)";"Georges Méliès, Bleuette Bernon, Henri Delannoy, Jeanne d'Alcy";"Star-Film";"Seis valientes astronautas viajan en una cápsula espacial de la Tierra a la Luna. La primera película de ciencia-ficción de la historia fue obra de la imaginación del director francés y mago Georges Méliès (1861-1938), que se inspiró en las obras ""From the Earth to the Moon"" (1865) de Julio Verne y ""First Men in the Moon"" (1901) de H. G. Wells. Se trata de un cortometraje de 14 minutos de duración realizado con el astronómico presupuesto para la época de 10.000 francos, suponía nada menos que la película número 400 del realizador francés, y abría al mundo del cine una nueva puerta para contar historias fantásticas y de ciencia-ficción mediante el uso de trucos y efectos especiales. 
En 2011 la película fue reestrenada en Cannes en un programa doble junto al documental ""Le Voyage Extraordinaire"". La versión restaurada y en color del cortometraje de 1902 incluía además escenas extra y otra banda sonora. (FILMAFFINITY)";"https://www.filmaffinity.com/es/film363136.html";"Ciencia ficción";"Fantástico";"Aventura espacial";"Steampunk";"Cine mudo";"Orígenes del cine";"Cortometraje";"";"";"";"";"";""
"363444";"Belico";13;"Napoleón";"Napoleon";"235";"Francia";8;2,577;23;10;1;"Abel Gance";"Abel Gance";"Carmine Coppola (Película muda)";"Jules Kruger, Jean-Paul Mundwiller, Léonce-Henri Burel (B&W)";"Albert Dieudonné, Gina Manès, Edmond Van Daële, Antonin Artaud, Alexandre Koubitsky, Acho Chakatouny, Marguerite Gance, Annabella, Abel Gance";"Societé generale de films, Société Westi";"El golpe de estado del 18 Brumario de 1799, que significó el fin de la Revolución Francesa, puso el poder en manos de Bonaparte, el más prestigioso de los generales franceses, sobre todo después de sus brillantes campañas en Italia y en Egipto. Desde 1799, Napoleón no sólo fomentó la difusión de las ideas revolucionarias, sino que, además, se lanzó a la conquista de Europa. En 1804 se autoproclamó emperador de Francia con el nombre de Napoleón I. Tras esta versión de 1927, Gance hizo una versión sonora en 1935. En 1981 los estudios de Coppola ""Zoetrope Studios"" restauraron la copia original de 1927, con música de Carmine Coppola interpretada por la ""American Symphony Orchestra"". (FILMAFFINITY)";"https://www.filmaffinity.com/es/film363444.html";"Drama";"Bélico";"Histórico";"Siglo XVIII";"Revolución Francesa";"Guerras Napoleónicas";"Biográfico";"Cine épico";"Cine mudo";"";"";"";""
"363992";"Intriga";7;"Psicosis";"Psycho";"109";"Estados Unidos";8,4;105,335;264;10;1;"Alfred Hitchcock";"Joseph Stefano (Novela: Robert Bloch)";"Bernard Herrmann";"John L. Russell (B&W)";"Anthony Perkins, Janet Leigh, John Gavin, Vera Miles, John McIntire, Martin Balsam, Simon Oakland, Patricia Hitchcock";"Paramount Pictures";"Marion Crane, una joven secretaria, tras cometer el robo de un dinero en su empresa, huye de la ciudad y, después de conducir durante horas, decide descansar en un pequeño y apartado motel de carretera regentado por un tímido joven llamado Norman Bates, que vive en la casa de al lado con su madre. (FILMAFFINITY)";"https://www.filmaffinity.com/es/film363992.html";"Terror";"Intriga";"Thriller";"Película de culto";"Asesinos en serie";"Slasher";"Thriller psicológico";"";"";"";"";"";""
"363992";"Thriller";4;"Psicosis";"Psycho";"109";"Estados Unidos";8,4;105,335;264;10;1;"Alfred Hitchcock";"Joseph Stefano (Novela: Robert Bloch)";"Bernard Herrmann";"John L. Russell (B&W)";"Anthony Perkins, Janet Leigh, John Gavin, Vera Miles, John McIntire, Martin Balsam, Simon Oakland, Patricia Hitchcock";"Paramount Pictures";"Marion Crane, una joven secretaria, tras cometer el robo de un dinero en su empresa, huye de la ciudad y, después de conducir durante horas, decide descansar en un pequeño y apartado motel de carretera regentado por un tímido joven llamado Norman Bates, que vive en la casa de al lado con su madre. (FILMAFFINITY)";"https://www.filmaffinity.com/es/film363992.html";"Terror";"Intriga";"Thriller";"Película de culto";"Asesinos en serie";"Slasher";"Thriller psicológico";"";"";"";"";"";""
"363992";"Terror";1;"Psicosis";"Psycho";"109";"Estados Unidos";8,4;105,335;264;10;1;"Alfred Hitchcock";"Joseph Stefano (Novela: Robert Bloch)";"Bernard Herrmann";"John L. Russell (B&W)";"Anthony Perkins, Janet Leigh, John Gavin, Vera Miles, John McIntire, Martin Balsam, Simon Oakland, Patricia Hitchcock";"Paramount Pictures";"Marion Crane, una joven secretaria, tras cometer el robo de un dinero en su empresa, huye de la ciudad y, después de conducir durante horas, decide descansar en un pequeño y apartado motel de carretera regentado por un tímido joven llamado Norman Bates, que vive en la casa de al lado con su madre. (FILMAFFINITY)";"https://www.filmaffinity.com/es/film363992.html";"Terror";"Intriga";"Thriller";"Película de culto";"Asesinos en serie";"Slasher";"Thriller psicológico";"";"";"";"";"";""
"366417";"Animacion";27;"Pesadilla antes de Navidad";"The Nightmare Before Christmas aka";"75";"Estados Unidos";7,7;101,069;178;10;1;"Henry Selick";"Caroline Thompson, Michael McDowell (Historia: Tim Burton)";"Danny Elfman";"Animación, Pete Kozachik";"Animación";"Touchstone Pictures, Skellington Productions. Productor: Tim Burton";"Cuando Jack Skellington, el Señor de Halloween, descubre la Navidad, se queda fascinado y decide mejorarla. Sin embargo, su visión de la festividad es totalmente contraria al espíritu navideño. Sus planes incluyen el secuestro de Santa Claus y la introducción de cambios bastante macabros. Sólo su novia Sally es consciente del error que está cometiendo. (FILMAFFINITY)";"https://www.filmaffinity.com/es/film366417.html";"Animación";"Fantástico";"Musical";"Romance";"Terror";"Comedia de terror";"Monstruos";"Halloween";"Navidad";"Stop Motion";"Película de culto";"3-D";"Animación para adultos"
"366417";"Musical";10;"Pesadilla antes de Navidad";"The Nightmare Before Christmas aka";"75";"Estados Unidos";7,7;101,069;178;10;1;"Henry Selick";"Caroline Thompson, Michael McDowell (Historia: Tim Burton)";"Danny Elfman";"Animación, Pete Kozachik";"Animación";"Touchstone Pictures, Skellington Productions. Productor: Tim Burton";"Cuando Jack Skellington, el Señor de Halloween, descubre la Navidad, se queda fascinado y decide mejorarla. Sin embargo, su visión de la festividad es totalmente contraria al espíritu navideño. Sus planes incluyen el secuestro de Santa Claus y la introducción de cambios bastante macabros. Sólo su novia Sally es consciente del error que está cometiendo. (FILMAFFINITY)";"https://www.filmaffinity.com/es/film366417.html";"Animación";"Fantástico";"Musical";"Romance";"Terror";"Comedia de terror";"Monstruos";"Halloween";"Navidad";"Stop Motion";"Película de culto";"3-D";"Animación para adultos"
"366417";"Terror";16;"Pesadilla antes de Navidad";"The Nightmare Before Christmas aka";"75";"Estados Unidos";7,7;101,069;178;10;1;"Henry Selick";"Caroline Thompson, Michael McDowell (Historia: Tim Burton)";"Danny Elfman";"Animación, Pete Kozachik";"Animación";"Touchstone Pictures, Skellington Productions. Productor: Tim Burton";"Cuando Jack Skellington, el Señor de Halloween, descubre la Navidad, se queda fascinado y decide mejorarla. Sin embargo, su visión de la festividad es totalmente contraria al espíritu navideño. Sus planes incluyen el secuestro de Santa Claus y la introducción de cambios bastante macabros. Sólo su novia Sally es consciente del error que está cometiendo. (FILMAFFINITY)";"https://www.filmaffinity.com/es/film366417.html";"Animación";"Fantástico";"Musical";"Romance";"Terror";"Comedia de terror";"Monstruos";"Halloween";"Navidad";"Stop Motion";"Película de culto";"3-D";"Animación para adultos"
"367692";"Terror";22;"El jovencito Frankenstein";"Young Frankenstein";"105";"Estados Unidos";7,6;34,997;105;10;1;"Mel Brooks";"Gene Wilder, Mel Brooks (Novela: Mary Shelley)";"John Morris";"Gerald Hirschfeld (B&W)";"Gene Wilder, Peter Boyle, Marty Feldman, Cloris Leachman, Teri Garr, Madeline Kahn, Gene Hackman, Richard Haydn, Kenneth Mars";"20th Century Fox, Gruskoff/Venture Films, Crossbow Productions, Jouer Limited";"El joven doctor Frederick Frankenstein, un neurocirujano norteamericano, trata de escapar del estigma legado por su abuelo, quien creó años atrás una horrible criatura. Pero, cuando hereda el castillo de Frankenstein y descubre un extraño manual científico en el que se explica paso a paso cómo devolverle la vida a un cadáver, comienza a crear su propio monstruo. (FILMAFFINITY)";"https://www.filmaffinity.com/es/film367692.html";"Comedia";"Terror";"Comedia de terror";"Parodia";"Monstruos";"Película de culto";"";"";"";"";"";"";""
"368901";"Terror";29;"Los ojos sin rostro";"Les Yeux sans visage";"88";"Francia";7,5;5,108;47;10;1;"Georges Franju";"Claude Sautet, Pierre Boileau, Thomas Narcejac (Novela: Jean Redon)";"Maurice Jarre";"Eugen Schüfftan (B&W)";"Pierre Brasseur, Alida Valli, Juliette Mayniel, Edith Scob, François Guérin, Alexandre Rignault, Béatrice Altariba, Claude Brasseur";"Coproducción Francia-Italia;";"En París, un brillante y desquiciado cirujano rapta chicas con el fin de utilizar su piel para reconstruir la belleza de su hija, destrozada por un trágico accidente del que él se siente culpable. (FILMAFFINITY)";"https://www.filmaffinity.com/es/film368901.html";"Terror";"Thriller";"Crimen";"Asesinos en serie";"Película de culto";"";"";"";"";"";"";"";""
"370368";"Terror";26;"Los otros";"Los otros (The Others)";"104";"España";7,5;146,083;193;10;1;"Alejandro Amenábar";"Alejandro Amenábar";"Alejandro Amenábar";"Javier Aguirresarobe";"Nicole Kidman, Fionnula Flanagan, Christopher Eccleston, Alakina Mann, James Bentley, Eric Sykes, Elaine Cassidy, Renée Asherson, Michelle Fairley";"Coproducción España-Estados Unidos; Cruise-Wagner Productions, Sogecine, Canal+ España, Sogepaq, Dimension Films, Las Producciones del Escorpión, Miramax. Productor: José Luis Cuerda, Fernando Bovaira, Sunmin Park";"Isla de Jersey, 1945. La Segunda Guerra Mundial ha terminado, pero el marido de Grace (Nicole Kidman) no vuelve. Sola en un aislado caserón victoriano de la isla de Jersey, educa a sus hijos dentro de rígidas normas religiosas. Los niños sufren una extraña enfermedad: no pueden recibir directamente la luz del día. Los tres nuevos sirvientes que se incorporan a la vida familiar deben aprender una regla vital: la casa estará siempre en penumbra, y nunca se abrirá una puerta si no se ha cerrado la anterior. Pero el estricto orden que Grace ha impuesto se verá desafiado por circunstancias que escapan a su control. (FILMAFFINITY)";"https://www.filmaffinity.com/es/film370368.html";"Intriga";"Terror";"Sobrenatural";"Casas encantadas";"Fantasmas";"Años 40";"";"";"";"";"";"";""
"371621";"Drama";23;"Alguien voló sobre el nido del cuco";"One Flew Over the Cuckoo's Nest";"133";"Estados Unidos";8,3;108,043;222;10;1;"Milos Forman";"Bo Goldman, Lawrence Hauben (Novela: Ken Kesey)";"Jack Nitzsche";"Haskell Wexler";"Jack Nicholson, Louise Fletcher, Brad Dourif, William Redfield, Mews Small, Sydney Lassick, Will Sampson, Christopher Lloyd, Danny DeVito, Dean R. Brooks, William Duell, Scatman Crothers, Nathan George, Vincent Schiavelli, Alonzo Brown, Peter Brocco, Michael Berryman, Josip Elic, Dwight Marfield, Ted Markland, Louisa Moritz, Philip Roth";"United Artists, Fantasy Film. Productor: Michael Douglas. Distribuida por United Artists";"Randle McMurphy (Jack Nicholson), un hombre condenado por asalto, y un espíritu libre que vive contracorriente, es recluido en un hospital psiquiátrico. La inflexible disciplina del centro acentúa su contagiosa tendencia al desorden, que acabará desencadenando una guerra entre los pacientes y el personal de la clínica con la fría y severa enfermera Ratched (Louise Fletcher) a la cabeza. La suerte de cada paciente del pabellón está en juego. (FILMAFFINITY)";"https://www.filmaffinity.com/es/film371621.html";"Drama";"Enfermedad";"Discapacidad";"Comedia dramática";"Película de culto";"";"";"";"";"";"";"";""
